Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
6293.272619676,2097.7575398920003,7530.409630994,31874.968279552002,2510.136543664,10624.989426517,2510.1365131256102,2509.583767692,2510.440929787,0.22995485258765902,0.47953608059004177,1.4341849287390345,0.33882386659278996
Options Summary,
Query Endpoint,http://localhost:5820/opoceGen10b/query
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,0
Warmups,20
Runs,5
Random Operation Order,false
Outliers,1
Timeout,600s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,100
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,2101.894615753,2507.048806284,0.097592068,600.000178872
2,2098.715052319,2509.583767692,0.067022792,600.0001251130001
3,2098.910036155,2510.440929787,0.067813331,600.000132702
4,2096.380513395,2510.814125631,0.06640555100000001,600.0001279439999
5,2095.647531202,2510.3849335150003,0.066524497,600.0001269750001
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
/home/ubuntu/bench/queries/cat2-stardog/q1.rq,Remote SPARQL Query,91.53741502,3.979887609,91.54177864200001,82.179466608,3.980077332,3.573020287,3.975229093591167E9,3.7810753399999997,4.381332148,0.042044946142795955,0.20504864335760906,0.25125139955446474,0.2798752650910991,904.505038396073,1007.5509543279568
/home/ubuntu/bench/queries/cat2-stardog/q2.rq,Remote SPARQL Query,118.269003561,5.142130589000001,118.27236789300001,107.048799922,5.142276864,4.654295648000001,5.135491657845288E9,4.9548362500000005,5.805996408,0.0769752913599421,0.2774442130590257,0.19446638647576328,0.21485528114865468,700.0789913127478,773.4790121351568
/home/ubuntu/bench/queries/cat2-stardog/q3.rq,Remote SPARQL Query,197.30040736799998,8.578278581000001,215.88210090799998,190.826653173,9.3861783,8.296811007,9.329749091244434E9,8.619313358,11.877338284,1.2491525435002038,1.1176549304236099,0.10653963392108161,0.1205282365906976,383.5426821158938,433.9016517265113
/home/ubuntu/bench/queries/cat2-stardog/q4.rq,Remote SPARQL Query,592.425671821,25.757637905,3046.765842707,2720.126008166,132.468080117,118.266348181,1.321775441858806E11,125.32035227,155.00309744499998,86.54802025858045,9.303118845773199,0.007548988398690223,0.008455490639396053,27.176358235284802,30.439766301825795
/home/ubuntu/bench/queries/cat2-stardog/q5.rq,Remote SPARQL Query,50.638893095,2.2016910039999997,2853.8462585780003,2539.110164275,124.080272112,110.396094098,1.2370609636311818E11,118.051716808,146.72825123500002,105.76995899526867,10.284452294374681,0.008059298895616206,0.00905829149274328,29.013476024218342,32.609849373875804
/home/ubuntu/bench/queries/cat2-stardog/q6.rq,Remote SPARQL Query,50.416018679000004,2.1920008120000003,2444.8253456410002,2173.718088875,106.296754158,94.50948212499999,1.0592571772189163E11,101.042617146,127.908468368,90.47464047862513,9.511815834982569,0.009407624982730848,0.010580948890158783,33.867449937831054,38.09141600457162
/home/ubuntu/bench/queries/cat2-stardog/q7.rq,Remote SPARQL Query,6.378432161,0.277323137,6.7582886129999995,7.532443293,0.293838635,0.327497534,2.9344525957171863E8,0.283923454,0.362430437,2.7065240937712207E-4,0.016451516932402377,3.403228442032478,3.0534581063440926,12251.622391316921,10992.449182838733
/home/ubuntu/bench/queries/cat2-stardog/q8.rq,Remote SPARQL Query,127.785563889,5.555894082,165.72248082,158.770322097,7.205325253,6.903057482,7.204521658532435E9,7.122448204,7.578702839,0.012382678072208223,0.11127748232328148,0.1387862400220783,0.14486334535204728,499.63046407948184,521.5080432673702
/home/ubuntu/bench/queries/cat2-stardog/q9.rq,Remote SPARQL Query,1.725343314,0.07501492600000001,1.7272075500000001,2.051935401,0.07509597999999999,0.08921458199999999,7.48848745761464E7,0.066524497,0.097592068,3.6242691854782255E-5,0.006020190350377823,13.316292030545444,11.208929948245459,47938.6513099636,40352.147813683645
/home/ubuntu/bench/queries/cat2-stardog/q10.rq,Remote SPARQL Query,1696.5320039389999,73.76226104,1960.3155588430002,1785.935084195,85.231111254,77.649351486,8.521705434908829E10,83.310284032,88.87726855199999,2.53476128072721,1.592093364324847,0.011732804902893587,0.01287840762173394,42.23809765041692,46.362267438242185
/home/ubuntu/bench/queries/cat2-stardog/q11.rq,Remote SPARQL Query,940.984092766,40.912351859000005,941.667167048,854.36435843,40.942050740999996,37.146276453,4.0929395263931786E10,39.579418429,43.817121651,1.1104037138462208,1.0537569519800194,0.024424765782398505,0.02692059865718353,87.92915681663462,96.91415516586072
/home/ubuntu/bench/queries/cat2-stardog/q12.rq,Remote SPARQL Query,165.100122669,7.178266203,197.77788712100002,179.674588092,8.599038570000001,7.811938612,8.592207668298117E9,8.357107307,9.474265717,0.1284587380227031,0.35841140889026274,0.11629207054481207,0.12800919844197056,418.65145396132345,460.833114391094
/home/ubuntu/bench/queries/cat2-stardog/q13.rq,Remote SPARQL Query,4679.584132841999,203.460179688,4680.273732032,2995.302009877,203.49016226199998,130.230522168,1.5877396055998993E11,118.730358161,600.000129944,34603.82266693056,186.02102748595536,0.00491424248171992,0.007678691472264696,17.691272934191712,27.643289300152905
/home/ubuntu/bench/queries/cat2-stardog/q14.rq,Remote SPARQL Query,5605.187356097,243.703798091,5605.972910751,3970.2227203330003,243.73795264100002,172.61837914400002,2.1037989812137335E11,164.47793589600002,600.000130131,27937.6604577116,167.14562649890541,0.004102766882073935,0.005793125882417131,14.769960775466165,20.855253176701673
/home/ubuntu/bench/queries/cat2-stardog/q15.rq,Remote SPARQL Query,466.068572936,20.263850997000002,466.070518371,408.89483650600005,20.263935581000002,17.778036369000002,2.013267329163684E10,18.29060505,25.710804529,6.22286311942199,2.494566719777603,0.04934875537887252,0.05624918181311208,177.65551936394107,202.4970545272035
/home/ubuntu/bench/queries/cat2-stardog/q16.rq,Remote SPARQL Query,72.65816632800001,3.159050709,72.660053479,66.58020426499999,3.1591327590000002,2.894791489,3.1525523179718933E9,3.000076074,3.5968124809999997,0.045981071681108224,0.21443197448400322,0.3165425692070448,0.345448024080466,1139.5532491453614,1243.6128866896775
/home/ubuntu/bench/queries/cat2-stardog/q17.rq,Remote SPARQL Query,24.178516205,1.051239835,24.180357146,23.580043387,1.051319875,1.025219277,1.0509316448051174E9,1.022198156,1.118622882,8.714369282293695E-4,0.02952011057278359,0.9511852898243744,0.9754010897319482,3424.267043367748,3511.4439230350135
/home/ubuntu/bench/queries/cat2-stardog/q18.rq,Remote SPARQL Query,1035.69246007,45.030106958999994,1035.694436259,858.614736773,45.03019288,37.331075511,4.365756427447088E10,38.978489378,73.23502516799999,167.4619995358406,12.940710936260055,0.022207322155267658,0.026787334313615994,79.94635975896357,96.43440352901757
/home/ubuntu/bench/queries/cat2-stardog/q19.rq,Remote SPARQL Query,70.077839244,3.046862575,70.07969927500001,64.32749382099999,3.046943446,2.796847557,3.039310431517254E9,2.921367343,3.635849902,0.0527107781214434,0.2295882795820453,0.32819775546303326,0.3575454076848708,1181.5119196669198,1287.1634676655349
/home/ubuntu/bench/queries/cat2-stardog/q20.rq,Remote SPARQL Query,23.915194151,1.03979105,23.916981144,22.906797903999998,1.039868745,0.9959477339999999,1.0389391787268734E9,1.00208807,1.19422894,0.0021418494136764272,0.04628011898943678,0.9616598294816526,1.0040687536721682,3461.975386133949,3614.6475132198057
/home/ubuntu/bench/queries/cat2-stardog/q21.rq,Remote SPARQL Query,13800.003149232,600.000136923,13800.003149232,12602.044095149,600.000136923,547.9149606579999,6.00000136923129E11,600.00012173,600.0001836370001,2.0848200245626018E-10,1.4438905860772837E-5,0.0016666662863250867,0.0018251007397189591,5.999998630770312,6.570362662988252
/home/ubuntu/bench/queries/cat2-stardog/q22.rq,Remote SPARQL Query,62.587560882,2.721198299,62.589691758,58.611504677,2.721290946,2.54832629,2.719297798406699E9,2.640826067,3.0088334530000003,0.01183308183599767,0.10877996982899779,0.3674726517096199,0.39241442664706805,1322.9015461546317,1412.691935929445
/home/ubuntu/bench/queries/cat2-stardog/q23.rq,Remote SPARQL Query,24.400073653,1.060872767,24.401982807,24.170214363,1.060955774,1.0508788850000002,1.059494190867635E9,1.021192594,1.262534928,0.0034850258945552316,0.05903410789158444,0.942546357262202,0.9515844444814398,3393.166886143927,3425.7040001331834
/home/ubuntu/bench/queries/cat2-stardog/q24.rq,Remote SPARQL Query,24.281387909,1.055712517,24.284247922,24.121860408,1.0558368660000002,1.048776539,1.0549935532954473E9,1.012804418,1.203937996,0.0019595921138412984,0.04426728039806939,0.9471160102492574,0.9534919621233061,3409.617636897327,3432.571063643902
