Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
2057.807885311,685.9359617700001,2088.336372124,10700.457533255,696.112124041,3566.819177751,696.1119635420832,695.4443402759999,696.470888045,0.3350699903351119,0.5788523044223906,5.1715806630426755,1.0093026364935946
Options Summary,
Query Endpoint,http://51.210.0.29:5820/opoce/query
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,0
Warmups,20
Runs,5
Random Operation Order,false
Outliers,1
Timeout,600s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,1000
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,685.844324479,696.470888045,0.036876598000000003,89.280896744
2,686.200196015,695.4443402759999,0.035626923,89.419812209
3,685.763364817,696.421143803,0.036868163,89.880605005
4,682.88455661,693.88690269,0.039544227,89.539967087
5,687.7870752120001,697.484558538,0.041485293,90.00903890800001
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
/home/ubuntu/bench/queries/cat2-stardog/q1.rq,Remote SPARQL Query,59.750262857,2.597837515,59.754585842,50.093799968,2.598025471,2.1779913019999997,2.5308978161831727E9,2.2053325,4.14410349,0.4554696740046591,0.6748849338995939,0.38490769669594205,0.45913865637650747,1385.6677081053913,1652.8991629554268
/home/ubuntu/bench/queries/cat2-stardog/q2.rq,Remote SPARQL Query,106.310792716,4.622208378,106.31338887,89.87855569700001,4.622321255,3.907763291,4.415629403716965E9,3.5741202579999998,7.524140041,2.3336179081427453,1.5276183777837793,0.21634151865110898,0.2559008633668031,778.8294671439924,921.2431081204912
/home/ubuntu/bench/queries/cat2-stardog/q3.rq,Remote SPARQL Query,190.175162853,8.268485341,205.120114774,162.119903739,8.918265859,7.048691466,8.310770847427096E9,7.004741514,18.381067867000002,16.568707019642837,4.070467665962087,0.11212942244717175,0.1418703038462657,403.66592080981826,510.73309384655647
/home/ubuntu/bench/queries/cat2-stardog/q4.rq,Remote SPARQL Query,757.31627716,32.926794659,773.139083476,654.6113614880001,33.614742759,28.461363542,3.262277542473773E10,28.898798876,60.377744338999996,93.5995609647315,9.674686608088734,0.029748851781180453,0.03513535107073543,107.09586641224963,126.48726385464754
/home/ubuntu/bench/queries/cat2-stardog/q5.rq,Remote SPARQL Query,59.086717029,2.568987696,167.88930101,160.335772128,7.299534826,6.971120527,7.226338731566888E9,6.587367689,10.543573420000001,1.2978975441387381,1.139253064134013,0.13699503103103627,0.1434489614871638,493.18211171173056,516.4162613537897
/home/ubuntu/bench/queries/cat2-stardog/q6.rq,Remote SPARQL Query,663.1973702170001,28.834668269999998,677.060934712,602.5273295200001,29.437431944,26.196840413,2.9072168348355255E10,26.698025983,42.397462629,26.783192553736004,5.175248066879114,0.03397035454391334,0.038172542346128005,122.29327635808801,137.42115244606083
/home/ubuntu/bench/queries/cat2-stardog/q7.rq,Remote SPARQL Query,0.899043469,0.039088846,0.90108102,1.041614199,0.039177435000000004,0.045287573000000005,3.885488724089846E7,0.035449981,0.058545596000000005,3.2369193606721503E-5,0.005689393078942736,25.524897176142336,22.081112626636006,91889.6298341124,79492.00545588962
/home/ubuntu/bench/queries/cat2-stardog/q8.rq,Remote SPARQL Query,111.583549562,4.851458676,111.585943195,111.184897346,4.851562747,4.834125971000001,4.774834218257408E9,4.36766986,8.183435781,0.9860396224538404,0.9929952781629128,0.20611915214708032,0.2068626274944046,742.0289477294892,744.7054589798565
/home/ubuntu/bench/queries/cat2-stardog/q9.rq,Remote SPARQL Query,11.074014646,0.481478897,11.075926003000001,11.988876243,0.481562,0.521255488,4.815113611832816E8,0.46923726699999996,0.497106976,5.120152153964437E-5,0.007155523848024292,2.0765758095530793,1.9184450293979447,7475.672914391086,6906.402105832601
/home/ubuntu/bench/queries/cat2-stardog/q10.rq,Remote SPARQL Query,1746.872601858,75.950982689,1746.872601858,1602.1325142,75.950982689,69.6579354,7.565960502324089E10,60.301040737,87.03141489299999,43.09570662876576,6.564732030232899,0.013166386590345332,0.014355866194679092,47.39899172524319,51.68111830084473
