Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
764.363360519,254.787786839,764.3688325200001,5081.934563013,254.78961084,1693.978187671,254.7840955330008,253.462946157,257.158364278,4.22849050222688,2.0563293759091414,14.129304519644204,2.1251749439286067
Options Summary,
Query Endpoint,http://opoce.mondeca.com:7200/repositories/opoceProd
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,0
Warmups,20
Runs,5
Random Operation Order,true
Outliers,1
Timeout,60s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,100
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,243.12694621,243.129014016,0.005776163999999999,60.000179132
2,253.461125376,253.462946157,0.006026866,60.00029908
3,253.74583577,253.747522085,0.005845151000000001,60.000219343999994
4,258.279077223,258.280847159,0.006046933,60.000240727
5,257.156399373,257.158364278,0.005571065,60.000175395999996
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q1.rq,Remote SPARQL Query,1.2424829609999999,0.054020998,1.2424829609999999,1.64182989,0.054020998,0.07138390800000001,3.90042069351881E7,0.021120713,0.19949821499999998,0.00313384045293287,0.05598071500912497,18.511320357317352,14.008759509215997,66640.75328634247,50431.53423317759
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q2.rq,Remote SPARQL Query,2.6172317520000004,0.11379268399999999,2.6172317520000004,4.153108508,0.11379268399999999,0.180569935,4.435870009937247E7,0.020537589000000002,1.411358288,0.08422346831427677,0.290212798329565,8.787911180652001,5.538020490509675,31636.480250347206,19936.87376583483
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q3.rq,Remote SPARQL Query,1380.004199099,60.000182568999996,1380.004199099,1442.572652004,60.000182568999996,62.72055008700001,6.000018256949553E10,60.000108927,60.000359622000005,3.267067298641704E-9,5.715826535717913E-5,0.016666615953209868,0.015943737716153553,59.99981743155553,57.39745577815279
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q4.rq,Remote SPARQL Query,1380.003581752,60.000155727999996,1380.003581752,1380.793018891,60.000155727999996,60.034479082,6.000015572834351E10,60.000103468,60.000180899,5.17160638610398E-10,2.274116616645677E-5,0.016666623409001165,0.01665709464446453,59.99984427240419,59.965540720072305
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q5.rq,Remote SPARQL Query,0.261355986,0.011363303,0.267463116,11.737790879,0.011628831,0.510338733,1.134537325232751E7,0.008894236,0.021483163,8.534444032530933E-6,0.002921377078114178,85.99316646703353,1.9594828597891276,309575.39928132074,7054.138295240859
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q6.rq,Remote SPARQL Query,0.269080819,0.011699166,0.274447204,0.758657428,0.011932487,0.032985105,1.049721448297748E7,0.008177931,0.05854781,1.0555626061234127E-4,0.010274057650818456,83.80482626966197,30.316714165378585,301697.3745707831,109140.1709953629
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q7.rq,Remote SPARQL Query,2.030184448,0.088268889,2.037294517,14.052522956,0.088578022,0.610979258,1.2360579767269578E7,0.007533201,1.7897555379999999,0.13761749731244263,0.37096832386666473,11.289482169741834,1.6367167737795774,40642.135811070606,5892.180385606479
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q8.rq,Remote SPARQL Query,0.253997113,0.011043352000000001,0.259524719,2.262283363,0.011283683,0.098360146,1.1112463292056613E7,0.008421991,0.017117882,4.419323422413257E-6,0.002102218690434765,88.6235460531814,10.166719353995266,319044.7657914531,36600.18967438296
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q9.rq,Remote SPARQL Query,0.23043507600000002,0.010018916000000001,0.23634676999999998,18.232362534,0.010275946,0.792711414,9942119.648307864,0.007083643999999999,0.01763804,8.309124418316893E-6,0.002882555189119003,97.3146413965196,1.261493126425451,350332.70902747056,4541.375255131624
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q10.rq,Remote SPARQL Query,1380.0039252220001,60.000170661,1380.0039252220001,1384.140692428,60.000170661,60.180030105,6.000017066182016E10,60.000139273,60.000241073999995,7.488160309523138E-10,2.736450311904665E-5,0.01666661926096817,0.0166168079054669,59.99982933948542,59.82050845968084
