Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
721.166744292,240.388914764,721.171818814,5089.05411094,240.390606271,1696.351370313,240.39057020639268,240.29574842300002,240.576841613,0.02601573008200656,0.16129392450432398,14.975626776121215,2.1222018403744687
Options Summary,
Query Endpoint,http://opoce.mondeca.com:7200/repositories/opoceProd
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,0
Warmups,20
Runs,5
Random Operation Order,true
Outliers,1
Timeout,60s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,70
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,240.57516843300002,240.576841613,0.005385142,60.000172740000004
2,240.26042432399998,240.26216698099998,0.0045922229999999994,60.000195304
3,240.294191571,240.29574842300002,0.004008961,60.000178964
4,240.297384288,240.29922877799999,0.004990557,60.000173237000006
5,240.70934503299998,240.71091237299999,0.003839899,60.00018136
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q1.rq,Remote SPARQL Query,0.784143119,0.034093179,0.784143119,1.240421539,0.034093179,0.053931371,3.0367610603231132E7,0.018455724,0.095687877,4.1168232061056985E-4,0.0202899561510263,29.33138033270526,18.542083790156198,105592.96919773893,66751.5016445623
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q2.rq,Remote SPARQL Query,1.425155979,0.061963303000000004,1.425155979,11.006200129000002,0.061963303000000004,0.47853044,3.818077901377057E7,0.022155552,0.455132789,0.010661982080926728,0.10325687425506705,16.13858447797723,2.089731219606427,58098.90412071803,7523.0323905831365
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q3.rq,Remote SPARQL Query,1380.0038764879998,60.000168542,1380.0038764879998,1443.0610640710001,60.000168542,62.741785394,6.00001685429493E10,60.00012412,60.000268702,8.99215826434885E-10,2.998692759245076E-5,0.016666619849575955,0.01593834146925041,59.999831458473444,57.37802928930149
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q4.rq,Remote SPARQL Query,1380.0034269389998,60.000148997,1380.0034269389998,1325.590921411,60.000148997,57.634387886999995,6.000014899734286E10,60.000101688,60.000205355999995,6.548918187121504E-10,2.5590854200517622E-5,0.01666662527871389,0.017350752504921803,59.999851003370004,62.46270901771849
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q5.rq,Remote SPARQL Query,0.243355669,0.010580681,0.24899614,0.43855646000000004,0.010825919000000002,0.019067672,1.0666404485446237E7,0.008703673,0.015410753,3.923784324034936E-6,0.0019808544429197558,92.37091095915274,52.44478717695584,332535.2794529499,188801.23383704104
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q6.rq,Remote SPARQL Query,0.213399284,0.009278228999999999,0.217989555,0.304241081,0.009477806,0.013227873000000001,9372473.486765187,0.007580878,0.012435864999999999,2.2057231128132023E-6,0.0014851677052822023,105.50965065121612,75.59794382664545,379834.742344378,272152.5977759236
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q7.rq,Remote SPARQL Query,0.24164247,0.010506194,0.246745097,0.29277853,0.010728047000000001,0.012729501,1.0566353948263615E7,0.008070078000000001,0.013512917,3.6242356894159496E-6,0.0019037425480920337,93.21361101419484,78.55767480594879,335568.9996511014,282807.62930141564
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q8.rq,Remote SPARQL Query,0.313123957,0.013614085,0.320541216,6.171305904,0.013936574,0.268317648,1.1855716670919584E7,0.008666691,0.068608397,1.6016744767035886E-4,0.012655727860157189,71.75364619740834,3.7269259307162677,258313.12631067005,13416.933350578563
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q9.rq,Remote SPARQL Query,0.221652913,0.009637083000000001,0.227854741,0.374994147,0.009906727,0.016304093000000002,9697759.087006373,0.0073667540000000005,0.017357478,5.250706694584937E-6,0.0022914420556900267,100.9415117626639,61.334291947426934,363389.44234559,220803.45101073696
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q10.rq,Remote SPARQL Query,1380.00388734,60.000169014,1380.00388734,1443.0280513589998,60.000169014,62.740350058999994,6.0000169014770546E10,60.000126204,60.00032851,1.5220725122325988E-9,3.9013747733748915E-5,0.016666619718465583,0.015938706096788054,59.99983098647609,57.379341948436995
