Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
1007.658346469,335.88611548899996,1007.663058798,5475.004097633,335.887686266,1825.001365877,335.85766923413536,331.470065319,342.06522562500004,30.387340090131957,5.512471323293388,10.717868344685453,1.9726012633804408
Options Summary,
Query Endpoint,http://opoce.mondeca.com:5820/opoceProd/query
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,0
Warmups,20
Runs,5
Random Operation Order,true
Outliers,1
Timeout,60s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,5
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,303.350343371,303.352231513,0.007137413,60.000196611999996
2,331.468455764,331.470065319,0.010131788000000001,60.000189835
3,334.126181618,334.12776785399996,0.011185981999999999,60.000347579
4,342.063709087,342.06522562500004,0.0054700470000000005,60.000213242
5,382.81947865,382.821276447,0.00734284,60.000169606
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q11.rq,Remote SPARQL Query,1.605856229,0.069819836,1.6096787179999998,7.043044331,0.06998603099999999,0.30621931799999996,1.6889357748453736E7,0.007137413,1.138610082,0.05518907853742567,0.23492355892380326,14.28856567105513,3.2656332935860046,51438.83641579847,11756.279856909618
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q12.rq,Remote SPARQL Query,1198.951419667,52.128322594,1198.956904852,1256.169476305,52.12856108,54.616064187000006,5.1727852477809784E10,43.472106335999996,60.000196611999996,43.54473255077224,6.598843273693673,0.01918334170907447,0.01830963133073996,69.06003015266809,65.91467279066386
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q13.rq,Remote SPARQL Query,1.930929398,0.083953452,1.933633059,7.778935039,0.08407100199999999,0.338214566,2.7181194228936035E7,0.010131788000000001,0.857603,0.03998959187275669,0.19997397798902908,11.8947077614229,2.956702935142066,42820.94794112244,10644.130566511438
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q14.rq,Remote SPARQL Query,279.53421006499997,12.153661307,279.53752611600004,341.09578701,12.153805483,14.830251609000001,8.678882171868526E9,2.792227269,48.164308617,145.56641394714018,12.065090714418199,0.0822787563449768,0.06742973931697371,296.2035228419165,242.74706154110535
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q15.rq,Remote SPARQL Query,272.030953184,11.827432747000001,272.0337343,319.608115887,11.827553665,13.896005038,7.830548228716337E9,3.943338126,60.000141995,212.0331079721412,14.561356666607038,0.08454833757881748,0.07196312877445,304.37401528374295,259.06726358802
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q16.rq,Remote SPARQL Query,8.315322074,0.36153574200000005,8.317983195999998,16.630940932,0.36165144299999996,0.723084388,2.2956086962546182E8,0.051739888,2.2150294159999997,0.2821142501514101,0.5311442837416309,2.765093349841826,1.382964445914714,9954.336059430572,4978.67200529297
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q17.rq,Remote SPARQL Query,11.819382365,0.5138861889999999,11.82283977,22.126134433,0.514036511,0.962005844,4.148128933530272E7,0.014648657,10.108043897,4.392075521805166,2.095727921702902,1.9453871050027416,1.0394947247326702,7003.39357800987,3742.1810090376125
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q18.rq,Remote SPARQL Query,20.917218538,0.909444284,20.920007115,57.087993172000004,0.909565526,2.482086659,6.519132177818528E8,0.415771128,6.387628885,1.6488304489250933,1.284067930027494,1.0994260132062217,0.40288681959351363,3957.9336475423984,1450.392550536649
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q19.rq,Remote SPARQL Query,1380.003811185,60.000165703,1380.003811185,1433.934557372,60.000165703,62.344980754999995,6.0000165703690216E10,60.000137091999996,60.000248011000004,6.659740210405766E-10,2.580647246410436E-5,0.016666620638182673,0.016039783602303882,59.999834297457625,57.743220968293976
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q20.rq,Remote SPARQL Query,11.192290628,0.486621331,11.19503269,16.765597540999998,0.48674055099999997,0.728939023,3.851959691768421E7,0.00941415,4.791251654,1.6132485199000834,1.2701372051475714,2.0544826149075055,1.371856861064221,7396.13741366702,4938.684699831196
