Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
865.892204629,288.63073487599996,865.9291735969999,5361.939589558,288.643057865,1787.313196519,286.5893780015659,241.40596962700002,313.31074776,1674.607585807886,40.92196947616141,12.47215168321748,2.0141965084862674
Options Summary,
Query Endpoint,http://opoce1.mondeca.com:8000/v1/graphs/sparql?database=opoceProd
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,0
Warmups,20
Runs,5
Random Operation Order,true
Outliers,1
Timeout,60s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,50
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,236.964947977,236.985639228,0.008367514,60.000118824
2,241.399305442,241.40596962700002,0.008545730999999999,60.000341479
3,311.207388668,311.21245620999997,0.01112764,60.000109106000004
4,313.285510519,313.31074776,0.006866799000000001,60.000135146
5,322.653964974,322.656963967,0.010936752000000001,60.000142537
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q1.rq,Remote SPARQL Query,8.562789804,0.372295208,8.562789804,10.834861465,0.372295208,0.47108093300000004,3.2953409664013475E8,0.13559776299999998,0.642844758,0.029523507953536227,0.17182406104366243,2.6860404821541515,2.1227774888524302,9669.745735754945,7641.998959868749
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q2.rq,Remote SPARQL Query,10.259664649,0.446072376,10.259664649,12.361736752999999,0.446072376,0.537466815,3.7832505992686474E8,0.172452665,1.565134469,0.09414991880824429,0.3068385875476621,2.241788673325066,1.8605799876221194,8070.439223970237,6698.08795543963
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q3.rq,Remote SPARQL Query,9.30341181,0.404496165,9.30341181,10.598959602,0.404496165,0.46082432999999995,3.501700895387449E8,0.101271056,0.801719827,0.04720308100752167,0.2172627004516,2.4722113249207194,2.1700243127353978,8899.96076971459,7812.087525847432
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q4.rq,Remote SPARQL Query,2.816527447,0.122457715,2.816527447,3.234245051,0.122457715,0.14061935,8.222108702692139E7,0.009947638,0.335018104,0.008258873635481286,0.09087834525056718,8.166084105031684,7.111396831232685,29397.90277811406,25601.02859243767
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q5.rq,Remote SPARQL Query,262.40525239600004,11.408924016999999,262.407435279,322.44594159499997,11.409018925,14.019388765,1.6259016630712175E9,0.010823221000000001,60.000110014,325.0694683284686,18.029682979144933,0.08764995540578438,0.07132978596731282,315.53983946082377,256.78722948232615
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q6.rq,Remote SPARQL Query,24.34733553,1.0585798050000002,24.355067895,33.027835977,1.058915995,1.435992868,4.858573680241507E8,0.009534992,3.200108784,0.7782626541408268,0.882191959916223,0.9443619746248143,0.6963822887176067,3399.7031086493316,2506.976239383384
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q7.rq,Remote SPARQL Query,29.519321344,1.283448754,29.522761437,38.969532243,1.2835983229999999,1.6943274879999999,6.011205906038831E8,0.00917327,7.710346692,2.540918950273157,1.594026019321252,0.7790599146801784,0.5902046724039219,2804.615692848642,2124.736820654119
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q8.rq,Remote SPARQL Query,501.891754708,21.821380638999997,501.894637865,466.12073802400005,21.821505994,20.266119044,3.447089495105181E9,0.021017095,60.000341264,734.181711953447,27.095787716053707,0.045826351319425807,0.04934343856506955,164.9748647499329,177.63637883425037
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q9.rq,Remote SPARQL Query,123.709390474,5.378669151,123.712683953,183.76303504700002,5.378812345,7.989697175,4.7520866347525895E8,0.009423575,58.990728105,186.23848005741252,13.646921999389185,0.18591464729747884,0.12516118922867686,669.2927302709238,450.58028122323674
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q10.rq,Remote SPARQL Query,1380.2766452639999,60.012028054000005,1380.2766452639999,1384.272310389,60.012028054000005,60.185752625,6.001200230996981E10,60.000101403,60.273116830999996,0.0032394129060339285,0.056915840554576096,0.01666332621020873,0.016615227963181094,59.98797435675144,59.81482066745194
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q11.rq,Remote SPARQL Query,1.513603499,0.065808847,1.5162785810000001,2.553361071,0.065925155,0.111015698,4.0720082127170555E7,0.008915499,0.304788366,0.0062405076002175625,0.07899688348420818,15.168716706088897,9.007735104273271,54607.38014192003,32427.84637538378
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q12.rq,Remote SPARQL Query,437.86013221900004,19.037397053,437.93317729700004,452.320927154,19.040572925,19.666127267,1.7476165511346004E10,7.723278228,36.002701793,63.78264950932347,7.986404041201739,0.05251942806232549,0.05084885226376075,189.0699410243718,183.0558681495387
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q13.rq,Remote SPARQL Query,29.694410204,1.291061313,29.696170845,43.827151281,1.291137862,1.9055283159999998,6.276862595870185E8,0.0316957,5.275489734,1.5837346903441563,1.2584652122105546,0.7745106308407521,0.5247888428649308,2788.2382710267075,1889.2398343137506
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q14.rq,Remote SPARQL Query,241.718355378,10.509493712,241.75409752000002,235.281361409,10.511047718,10.229624409,7.131946127518329E9,1.450068227,24.978694273000002,61.33209718816112,7.831481161834019,0.09513799450149162,0.09775529970779791,342.4967802053698,351.91907894807247
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q15.rq,Remote SPARQL Query,9.305915317,0.40460501299999996,9.307659137,11.243141177,0.404680832,0.488832225,2.2584612788273725E8,0.029941737,1.677955209,0.19305830910120728,0.4393840109758288,2.4710831868607013,2.045691648090508,8895.899472698524,7364.489933125828
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q16.rq,Remote SPARQL Query,64.686785089,2.812468916,64.693355335,63.547685231,2.812754579,2.762942836,1.6785965801291614E9,0.024372129,4.88276239,2.8647350737365374,1.6925528274581378,0.3555233746541525,0.3619329314274673,1279.8841487549491,1302.9585531388823
