Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
673.414032216,224.471344072,673.552157306,4566.596825236,224.517385768,1522.198941745,224.45148245137298,216.868779103,228.3890532,43.87813130238714,6.624057012314065,16.03439300562665,2.3649996733495793
Options Summary,
Query Endpoint,http://opoce.mondeca.com:7200/repositories/opoceProdRdfsPlus
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,0
Warmups,20
Runs,5
Random Operation Order,true
Outliers,1
Timeout,60s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,70
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,213.856327808,213.860695439,0.004587361999999999,60.000211109000006
2,216.73978358399998,216.868779103,0.005329471,60.000224086
3,228.384619556,228.3890532,0.005767848,60.000380681
4,228.289629076,228.294325003,0.0056929350000000005,60.000248321
5,229.021726651,229.026736413,0.005400833999999999,60.00026673199999
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q1.rq,Remote SPARQL Query,1.392517471,0.060544237,1.392517471,1.694754481,0.060544237,0.073684977,5.419369161572254E7,0.040379815,0.23578722300000002,0.0017836270425916371,0.04223300892183313,16.51684866389513,13.571287400958271,59460.65519002246,48856.634643449775
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q2.rq,Remote SPARQL Query,1.814795503,0.07890415199999999,1.814795503,2.269030322,0.07890415199999999,0.098653492,6.427638500995179E7,0.038583421,0.265656469,0.004631424113786692,0.06805456717801306,12.673604299048801,10.136488630326436,45624.97547657569,36491.359069175174
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q3.rq,Remote SPARQL Query,1380.004422959,60.000192302,1380.004422959,1358.3302528319998,60.000192302,59.057837078999995,6.0000192302536705E10,60.000137867,60.000380681,3.580759522089397E-9,5.983944787587363E-5,0.016666613249615648,0.016932553738165664,59.99980769861633,60.957193457396386
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q4.rq,Remote SPARQL Query,1380.003900364,60.000169581,1380.003900364,1395.716293919,60.000169581,60.683317126,6.000016958103555E10,60.000118097,60.000248321,1.0444418071290434E-9,3.231782491333603E-5,0.016666619560966472,0.01647899368987438,59.999830419479295,59.324377283547776
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q5.rq,Remote SPARQL Query,0.24532772,0.010666422,0.24939267899999998,0.300346077,0.010843159,0.013058525,1.0630448594576944E7,0.008149936,0.015858298,5.362905701942679E-6,0.002315794831573531,92.22404651633347,76.57832718473182,332006.5674588005,275681.97786503454
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q6.rq,Remote SPARQL Query,0.232036214,0.010088531,0.236276288,0.940737641,0.010272881999999999,0.040901636000000005,1.006321681217976E7,0.007663749,0.015570097,4.8125878235313555E-6,0.002193761113597229,97.34366655822583,24.44889979461946,350437.199609613,88016.03926063006
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q7.rq,Remote SPARQL Query,0.22592863600000002,0.009822984,0.231010235,0.497422754,0.010043923,0.021627076,9804480.330920832,0.00764672,0.014850226,5.478850387269835E-6,0.002340694424154899,99.56269079322891,46.238335686248114,358425.6868556241,166458.0084704932
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q8.rq,Remote SPARQL Query,0.23805090899999998,0.010350039,0.24160002800000002,0.296592423,0.010504349,0.012895322,1.0287379920804236E7,0.007850996,0.017188362000000002,5.317057327914407E-6,0.0023058745256224174,95.19866485776511,77.54750133420475,342715.1934879544,279171.0048031371
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q9.rq,Remote SPARQL Query,0.225442875,0.009801864,0.229836031,0.394830493,0.00999287,0.017166543,9707829.031778345,0.007182587,0.015479113999999999,6.5369082833209905E-6,0.002556737820606757,100.07135087317258,58.25284683118785,360256.8631434213,209710.24859227627
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q10.rq,Remote SPARQL Query,844.304699686,36.708899986,844.576188906,838.1578483430001,36.720703865000004,36.44164558,3.539689981835552E10,29.279295671,60.000179354,123.33616307677201,11.10568156741278,0.02723259346216238,0.02744113181729704,98.03733646378457,98.78807454226934
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q11.rq,Remote SPARQL Query,0.130174513,0.005659760999999999,0.13386394100000001,0.158469696,0.005820171,0.006889986000000001,5743867.261298873,0.004431991,0.008760568,1.0119548085368732E-6,0.0010059596455807126,171.81625763229295,145.13817589759978,618538.5274762546,522497.4332313592
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q12.rq,Remote SPARQL Query,1.340017089,0.058261612,1.343891848,1.4976166599999998,0.058430079999999995,0.06511376699999999,5.819120368992709E7,0.051098015,0.068802025,2.9582357262663503E-5,0.0054389665620100565,17.114472545647722,15.357735331147408,61612.1011643318,55287.84719213067
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q13.rq,Remote SPARQL Query,0.291495856,0.012673732,0.294191281,0.458955461,0.012790925,0.019954585,1.263390543579471E7,0.009446658,0.017078405,4.255599064466565E-6,0.0020629103384458,78.1804287023808,50.113795902044565,281449.54332857084,180409.66524736045
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q14.rq,Remote SPARQL Query,0.24997614999999998,0.010868527999999999,0.252957948,0.300403845,0.010998171,0.013061036,1.082957430707847E7,0.008465434,0.015286379999999999,4.1147638515155985E-6,0.002028488070340962,90.92420912531729,76.56360490852333,327327.1528511423,275628.977670684
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q15.rq,Remote SPARQL Query,0.14634778399999998,0.006362947,0.148490232,0.22681662800000002,0.006456097,0.009861592,6366083.366025337,0.005033630999999999,0.009571952,1.3575154805449517E-6,0.0011651246630918735,154.89234439941035,101.4035056408742,557612.4398378773,365052.62030714715
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q16.rq,Remote SPARQL Query,0.189401747,0.008234858,0.19171437700000002,0.42940975600000003,0.008335407,0.018669989,8127342.578287884,0.005767848,0.011739592,3.822789627042587E-6,0.001955195547008684,119.97014662871291,53.56189551049012,431892.52786336653,192822.82383776444
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q17.rq,Remote SPARQL Query,0.379877383,0.016516407,0.38302570100000005,0.45925635899999995,0.016653291,0.019967666999999998,1.636950342035873E7,0.012265881999999999,0.024311629,1.0399205587189967E-5,0.0032247799284896893,60.04819107526554,50.080963389463584,216173.48787095596,180291.4682020689
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q18.rq,Remote SPARQL Query,1.737953278,0.075563186,1.740539294,1.928452791,0.07567562100000001,0.083845773,7.549860855503494E7,0.068533052,0.08414435299999999,2.8426913142675574E-5,0.0053316895204686835,13.214295261614039,11.926659677882629,47571.46294181054,42935.974840377465
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q19.rq,Remote SPARQL Query,1380.0043010919999,60.000187004,1380.0043010919999,1382.7135433469998,60.000187004,60.117980145000004,6.000018700398927E10,60.000154104,60.000342338,1.3721863706879065E-9,3.70430340372911E-5,0.016666614721273013,0.016633958718973524,59.99981299658284,59.88225138830469
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q20.rq,Remote SPARQL Query,0.183615536,0.007983284,0.185852595,0.408173159,0.008080546999999999,0.017746659,7938094.758346461,0.006295815,0.011477194000000001,2.5826894542987946E-6,0.001607074812912826,123.75399833699379,56.34863441056708,445514.39401317766,202855.08387804148
