Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
3.291696155,1.097232051,3.311237659,30.456751093999998,1.103745886,10.152250364,1.1037350869440354,1.09885891,1.1104202029999999,3.581181305833233E-5,0.005984297206717957,3261.620311035977,354.6011840651254
Options Summary,
Query Endpoint,http://opoce.mondeca.com:8890/sparql
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,2
Warmups,20
Runs,5
Random Operation Order,true
Outliers,1
Timeout,60s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,70
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,1.03874946,1.0446731420000002,0.003760776,0.27663787500000003
2,1.092645605,1.09885891,0.0032691490000000003,0.281949666
3,1.095216945,1.101958546,0.003854966,0.273299575
4,1.103833605,1.1104202029999999,0.003552876,0.27911877199999996
5,1.144346626,1.151047096,0.0038469000000000003,0.292519364
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q1.rq,Remote SPARQL Query,0.5552573310000001,0.024141622999999997,0.5552573310000001,0.748035617,0.024141622999999997,0.032523287000000005,2.3783237559067804E7,0.018409831,0.041129107,2.2189332689121708E-5,0.004710555454415298,41.42223577925975,30.74719969110133,149120.0488053351,110689.91888796478
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q2.rq,Remote SPARQL Query,0.540895695,0.023517204,0.540895695,0.6086940829999999,0.023517204,0.026464960000000003,2.3351666418536972E7,0.020446133,0.032363118,8.821864266717759E-6,0.002970162330028067,42.52206172128285,37.7858118810684,153079.42219661828,136028.92277184624
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q3.rq,Remote SPARQL Query,0.722522193,0.031414008,0.722522193,0.946083332,0.031414008,0.041134057,2.8003051119850174E7,0.020177102000000002,0.11482642,4.809061360153563E-4,0.021929572180399603,31.83293262037751,24.310755440437106,114598.55743335903,87518.71958557358
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q4.rq,Remote SPARQL Query,0.22881744699999998,0.009948584,0.22881744699999998,0.267940117,0.009948584,0.011649570000000001,9851765.789085157,0.008518725999999999,0.015600566,2.4158876016057826E-6,0.001554312581691914,100.51681726766341,85.84007821747926,361860.5421635883,309024.28158292535
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q5.rq,Remote SPARQL Query,2.2116577590000004,0.09615903299999999,2.214044112,2.431450496,0.096262787,0.105715238,9.609785322227556E7,0.08525247799999999,0.10685493800000001,3.345415301900007E-5,0.005783956519459674,10.388230292979156,9.459374248393594,37397.62905472496,34053.74729421694
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q6.rq,Remote SPARQL Query,6.496349664,0.282449985,6.498990762,7.130783389,0.282564815,0.31003406,2.824336418547693E8,0.273299575,0.305630965,7.94914268726241E-5,0.008915796479991234,3.5390110407058284,3.2254520680727787,12740.439746540982,11611.627445062004
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q7.rq,Remote SPARQL Query,1.467916445,0.063822454,1.470053076,1.606682465,0.063915351,0.069855759,6.377642467078725E7,0.052245187,0.07305799,1.821784031028013E-5,0.0042682362060083,15.645693630001345,14.31521200707303,56324.49706800484,51534.76322546291
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q8.rq,Remote SPARQL Query,2.266803898,0.098556691,2.2692431120000003,2.467407873,0.098662744,0.107278603,9.788700584587938E7,0.061050058,0.113312631,1.3765283843556906E-4,0.011732554642343206,10.135538091257628,9.321523323714421,36487.93712852746,33557.48396537192
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q9.rq,Remote SPARQL Query,1.186296336,0.051578100999999994,1.186296336,1.459558763,0.051578100999999994,0.063459076,5.148180432829271E7,0.046857449,0.061173707,1.1073210358068166E-5,0.003327643364014263,19.38807324449576,15.758187213441305,69797.06368018474,56729.473968388695
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q10.rq,Remote SPARQL Query,2.8150251859999997,0.122392399,2.8150251859999997,3.106489764,0.122392399,0.135064772,1.2223471298312989E8,0.112230974,0.13682896400000003,4.139807312251417E-5,0.00643413343990581,8.170442022302382,7.40385509257736,29413.591280288576,26653.878333278495
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q11.rq,Remote SPARQL Query,0.097357045,0.004232915,0.099367058,0.127375188,0.004320306,0.005538051,4254262.241500615,0.0032691490000000003,0.006244978,6.696901931609379E-7,8.183460106586565E-4,231.46508603788712,180.56894022824997,833274.3097363936,650048.1848216999
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q12.rq,Remote SPARQL Query,1.4154491120000001,0.061541265000000005,1.488847836,2.1218660369999998,0.06473251399999999,0.092255045,6.447426195020666E7,0.059104926,0.08952740799999999,4.0348942258529794E-5,0.0063520817263736295,15.448187289620794,10.839515605894508,55613.47424263486,39022.256181220226
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q13.rq,Remote SPARQL Query,0.808404797,0.035148034,0.810477486,0.91659681,0.035238151,0.039852035,3.5169581568415105E7,0.030244803,0.04341035,5.3492790670410796E-6,0.0023128508527445256,28.37833347158311,25.092821483269297,102162.0004976992,90334.15733976947
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q14.rq,Remote SPARQL Query,0.327960731,0.014259162,0.354005568,0.522682571,0.015391546,0.022725329,1.5093209310276533E7,0.013313746999999999,0.032914777,1.540967500238208E-5,0.003925515889966831,64.97073133524079,44.00376337785913,233894.63280686684,158413.54816029288
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q15.rq,Remote SPARQL Query,0.142254825,0.006184992,0.144367414,0.344913833,0.006276843999999999,0.014996253,6210106.707804541,0.005250571,0.008691114000000002,9.545141788053554E-7,9.769924149170021E-4,159.31573255604252,66.6833241610421,573536.6372017531,240059.96697975157
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q16.rq,Remote SPARQL Query,0.257393846,0.011191036,0.25948296499999995,0.30566824000000004,0.011281867999999999,0.013289923,1.1211753489203531E7,0.009842211,0.015417676,1.8636904118417692E-6,0.0013651704698834388,88.637803597773,75.24498072712686,319096.0929519828,270881.9306176567
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q17.rq,Remote SPARQL Query,0.91762853,0.039896892,0.920340009,1.141713993,0.040014783,0.049639738,3.9789470176135875E7,0.036184147,0.050097988,2.0416347505399184E-5,0.004518445253115189,24.990764038380515,20.145150645235073,89966.75053816986,72522.54232284626
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q18.rq,Remote SPARQL Query,1.451903862,0.063126254,1.666752688,1.9294615960000001,0.072467508,0.083889634,7.053680739939725E7,0.057980628000000006,0.169171763,4.865896598208236E-4,0.022058777387262956,13.799287813236244,11.920423922698243,49677.43612765048,42913.52612171368
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q19.rq,Remote SPARQL Query,2.567558607,0.11163298199999999,2.569839305,3.013922814,0.11173214299999999,0.131040122,1.1157224968150148E8,0.09935381800000001,0.122401676,3.757119766643259E-5,0.006129534865422709,8.949976015406776,7.631250526460895,32219.913655464392,27472.50189525922
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q20.rq,Remote SPARQL Query,0.161244916,0.0070106479999999995,0.16325668799999998,0.40467949,0.007098116,0.01759476,7020893.344637352,0.005977728,0.009741854,1.2635438649415723E-6,0.001124074670536425,140.88245387931107,56.83510317844631,507176.83396551985,204606.3714424067
