Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
727.703328642,242.56777621400002,727.708280737,5066.627877694999,242.56942691199998,1688.875959231,242.569259580157,242.172387996,242.826939511,0.1217101164384135,0.348869770026601,14.841111865701105,2.1315952662617073
Options Summary,
Query Endpoint,http://opoce.mondeca.com:7200/repositories/opoceProdRdfsPlus
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,0
Warmups,20
Runs,5
Random Operation Order,true
Outliers,1
Timeout,60s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,50
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,242.825274858,242.826939511,0.005738698,60.000231131
2,241.180482181,241.182186147,0.005181605000000001,60.000202803
3,242.17083749,242.172387996,0.004458510000000001,60.000206258
4,244.968013074,244.969623461,0.004385027,60.000189635000005
5,242.707216294,242.70895323000002,0.004278087,60.000171669000004
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q1.rq,Remote SPARQL Query,2.264559145,0.098459093,2.264559145,2.9997263910000003,0.098459093,0.13042288600000002,6.529983857659232E7,0.036896879,0.377707732,0.0134860329545853,0.11612938023853092,10.156502254189972,7.667365986672001,36563.4081150839,27602.517552019202
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q2.rq,Remote SPARQL Query,1.496122987,0.06504882499999999,1.496122987,1.77326254,0.06504882499999999,0.077098371,5.700661012951353E7,0.037147331,0.20476693499999998,0.00182519452718269,0.04272229543438285,15.373067845576,12.970442656953153,55343.04424407359,46693.593565031355
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q3.rq,Remote SPARQL Query,1380.00372739,60.00016206,1380.00372739,1381.521731804,60.00016206,60.066162252000005,6.000016206041921E10,60.00011587,60.000333132,1.904101742759008E-9,4.363601428589701E-5,0.016666621650121588,0.016648308506953154,59.99983794043772,59.933910625031345
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q4.rq,Remote SPARQL Query,1380.003774745,60.000164119000004,1380.003774745,1323.11793734,60.000164119000004,57.526866840000004,6.000016411934318E10,60.000129649,60.00023156,5.65731583252044E-10,2.3785112639044698E-5,0.016666621078180253,0.01738318206658654,59.99983588144891,62.579455439711545
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q5.rq,Remote SPARQL Query,0.238409683,0.010365638,0.24398355000000002,0.33320921800000003,0.01060798,0.014487357,1.0423738003717253E7,0.008055058,0.015417679,4.4354176965956214E-6,0.002106043137401421,94.26865435266659,69.0257028939095,339367.1556695997,248492.5304180742
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q6.rq,Remote SPARQL Query,0.22281644,0.009687671,0.227432957,0.446040507,0.009888389000000001,0.019393065,9747797.58542822,0.008077541,0.013889676,3.1876980538518013E-6,0.0017854125724469962,101.12870761860196,51.564824848470316,364063.3474269671,185633.36945449313
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q7.rq,Remote SPARQL Query,0.200591062,0.00872135,0.205505035,0.252940506,0.008935001,0.010997413,8791368.483205585,0.007239705,0.014136443,3.1909172570718064E-6,0.0017863138741754782,111.91940549307158,90.93047610378915,402909.8597750577,327349.71397364093
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q8.rq,Remote SPARQL Query,0.23948694,0.010412475000000001,0.245381002,1.4175368659999998,0.010668739,0.061632036999999994,1.0486276871511469E7,0.007915130000000001,0.014806680000000001,4.2959890430151765E-6,0.002072676782090053,93.73178967073804,16.225327746347247,337434.44281465694,58411.179886850085
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q9.rq,Remote SPARQL Query,1.365089569,0.059351720000000004,1.3720805559999998,6.345043073,0.059655676,0.275871437,1.234277745095859E7,0.00770941,1.146675712,0.05615555618436304,0.23697163582243982,16.762864274641696,3.6248769023521636,60346.311388710106,13049.556848467788
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q10.rq,Remote SPARQL Query,1380.003604539,60.000156718999996,1380.003604539,1325.130424189,60.000156718999996,57.614366269,6.000015671908318E10,60.000116712,60.000225137,4.985193839201259E-10,2.2327547646800038E-5,0.016666623133724818,0.017356782079855318,59.99984328140935,62.48441548747915
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q11.rq,Remote SPARQL Query,0.127776751,0.00555551,0.131907705,0.158507335,0.005735117,0.006891623,5607765.18343525,0.004278087,0.008495250999999999,1.6362420304969768E-6,0.0012791567654110959,174.36435908805348,145.10370053614366,627711.6927169926,522373.32193011715
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q12.rq,Remote SPARQL Query,1.453130442,0.063179584,1.458200228,4.074578625,0.063400009,0.177155592,5.895341974794803E7,0.050148165,0.236461469,0.0014444612990526745,0.03800606923969742,15.772868423409847,5.644755487029729,56782.32632427545,20321.119753307026
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q13.rq,Remote SPARQL Query,0.274548113,0.011936874,0.277168672,0.33897505699999997,0.012050811,0.014738045,1.197320081318285E7,0.010135129,0.015815532,2.0751100605004244E-6,0.0014405242311396308,82.9819669398184,67.851604469928,298735.08098334627,244265.7760917408
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q14.rq,Remote SPARQL Query,0.242005347,0.010521971000000001,0.244437096,3.7897779679999997,0.010627699,0.164772955,1.049586506521136E7,0.008523270999999999,0.015037798,3.1170488422046037E-6,0.0017655165935795121,94.09374503361452,6.068957129524078,338737.4821210123,21848.24566628668
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q15.rq,Remote SPARQL Query,0.163599546,0.0071130230000000004,0.165972985,1.3852547689999999,0.007216216,0.060228468,7077934.723600068,0.0052421920000000006,0.010495768999999999,2.1070086123000197E-6,0.0014515538613155282,138.57678317833057,16.603444072328056,498876.4194419901,59772.398660381004
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q16.rq,Remote SPARQL Query,0.194684123,0.008464527000000001,0.197125306,0.330036918,0.008570665,0.014349431,8263562.0524614025,0.006182665,0.020913057999999998,8.670508060304897E-6,0.0029445726447661124,116.67706064815275,69.68917443486087,420037.41833334987,250881.02796549915
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q17.rq,Remote SPARQL Query,0.35309062399999996,0.015351766,0.356977576,2.818723121,0.015520764,0.122553179,1.5233872413755212E7,0.012770018000000001,0.025343477,1.1065804349994332E-5,0.0033265303771338587,64.42981801669042,8.159723053777332,231947.34486008552,29375.002993598395
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q18.rq,Remote SPARQL Query,1.643025728,0.071435901,1.64601591,2.453618646,0.07156590900000001,0.10667907099999999,7.129592071847674E7,0.050714685,0.085173616,3.688249730423653E-5,0.00607309618763251,13.973133492931668,9.373909902158786,50303.280574554,33746.07564777163
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q19.rq,Remote SPARQL Query,1380.003991934,60.000173562,1380.003991934,1382.509011034,60.000173562,60.109087436,6.000017356234266E10,60.000135971000006,60.000231131,6.211080448395143E-10,2.4922039339498567E-5,0.016666618455139462,0.01663641959403777,59.99982643850206,59.891110538535976
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q20.rq,Remote SPARQL Query,0.179055066,0.007785002,0.181326717,0.232793217,0.00788377,0.010121444,7697719.539225419,0.005479796,0.012229864,3.4521415830026763E-6,0.0018579939674290321,126.84286832314997,98.8001316808155,456634.3259633399,355680.4740509358
