Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
974.056605386,324.685535128,974.067938859,5741.352683706001,324.689312953,1913.784227902,324.1078717981582,298.184848002,343.069410869,553.1600007299648,23.519353748136126,11.08752230635048,1.881089804960158
Options Summary,
Query Endpoint,http://opoce1.mondeca.com:8000/v1/graphs/sparql?database=opoceProd
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,0
Warmups,20
Runs,5
Random Operation Order,true
Outliers,1
Timeout,60s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,5
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,288.41746302800004,288.419326481,0.005718422,60.00011469499999
2,298.178668466,298.184848002,0.010252717,60.000152316
3,332.81153586100004,332.813679988,0.007862026,60.000123744999996
4,343.066401059,343.069410869,0.0058323970000000004,60.000201868
5,382.441035519,382.442340359,0.009290489,60.000119884
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q1.rq,Remote SPARQL Query,9.094816612,0.395426809,9.094816612,10.147048936,0.395426809,0.44117604,3.6631108098144835E8,0.155407425,0.694978112,0.022933291978523198,0.1514374193471455,2.5289130054912388,2.2666688789354925,9104.08681976846,8160.007964167773
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q2.rq,Remote SPARQL Query,10.174656267,0.442376359,10.174656267,12.320863376,0.442376359,0.535689712,3.9139064169544697E8,0.18917208400000002,1.285674434,0.06059357114800873,0.24615761444247206,2.260518627759672,1.8667522963368017,8137.867059934819,6720.308266812486
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q3.rq,Remote SPARQL Query,10.037955648999999,0.43643285400000004,10.037955648999999,37.333393799999996,0.43643285400000004,1.623191034,3.833843191874415E8,0.136780868,0.8556767999999999,0.04523656355106887,0.21268888911052422,2.291303211558862,0.6160704310543894,8248.691561611902,2217.8535517958016
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q4.rq,Remote SPARQL Query,2.863423734,0.124496684,2.863423734,4.012044846,0.124496684,0.174436732,8.36044215788249E7,0.01338833,0.38586303400000005,0.009523648260362817,0.09758918106205636,8.032342451787713,5.732737529157562,28916.432826435765,20637.855104967224
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q5.rq,Remote SPARQL Query,683.8884144660001,29.734278889000002,683.889751957,635.060592423,29.734337041,27.611330105,1.1468432403296345E10,0.350084944,60.000134811,678.1442837649963,26.04120357750379,0.03363115170925529,0.03621701657244375,121.07214615331904,130.3812596607975
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q6.rq,Remote SPARQL Query,25.318146884999997,1.100788995,25.320220557,27.997830846,1.100879154,1.217296993,8.914664562056562E8,0.088567596,2.1756838910000003,0.37437214911782274,0.6118595828438277,0.9083649157734891,0.8214922124596097,3270.113696784561,2957.371964854595
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q7.rq,Remote SPARQL Query,50.090837658999995,2.177862506,50.095767540000004,109.74523637300001,2.178076849,4.771532016,1.3014137452692115E9,0.17471510799999998,9.020853078,5.343752033641237,2.3116556909802193,0.4591206230666841,0.209576294709284,1652.8342430400628,754.4746609534224
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q8.rq,Remote SPARQL Query,544.8052001350001,23.687182614,544.806834489,562.8461514080001,23.687253673,24.471571800000003,7.832211483791296E9,0.416715074,60.000115044,665.51358107999,25.79754990459346,0.04221679785275629,0.040863742148348633,151.98047226992264,147.1094717340551
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q9.rq,Remote SPARQL Query,53.195906395,2.312865495,53.19814102,113.38802562400001,2.312962653,4.929914157,1.0115355012390175E9,0.018820113,20.172711038000003,18.099476065869695,4.254347901367458,0.4323459346405625,0.20284328857533898,1556.445364706025,730.2358388712204
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q10.rq,Remote SPARQL Query,1380.0025789439999,60.000112128,1380.0025789439999,1425.175462031,60.000112128,61.964150522999994,6.000011212799979E10,60.000102647,60.000135805999996,6.944084526175109E-11,8.33311737957357E-6,0.016666635520058207,0.016138363740318167,59.99988787220955,58.0981094651454
