Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
977.0452809249999,325.68176030800004,977.0497916249999,5502.813960234999,325.683263875,1834.271320078,325.5470230630291,314.322472977,337.397061804,133.20262285672987,11.541344066300503,11.053684359358762,1.9626322238124045
Options Summary,
Query Endpoint,http://opoce.mondeca.com:5820/opoceProd/query
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,0
Warmups,20
Runs,5
Random Operation Order,true
Outliers,1
Timeout,60s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,70
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,280.784220933,280.78599172500003,0.00452922,60.000213009
2,314.320968935,314.322472977,0.005119919999999999,60.000200525
3,325.328683067,325.330256844,0.007298759,60.000212717000004
4,337.395628923,337.397061804,0.006597601,60.000173544
5,365.122284321,365.124075504,0.006358563,60.00015955
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q1.rq,Remote SPARQL Query,0.9539308320000001,0.041475253000000004,0.9539308320000001,6.787298939,0.041475253000000004,0.295099953,3.364040473103508E7,0.019891186,0.195780911,0.0014861934388877458,0.03855117947466388,24.11076310975125,3.3886823424875296,86798.7471951045,12199.256432955106
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q2.rq,Remote SPARQL Query,2.175470985,0.094585695,2.175470985,12.121762108999999,0.094585695,0.527033135,3.455145211385055E7,0.019740813,1.447472724,0.08750283071820494,0.29580877390335286,10.572423240110464,1.8974139073817435,38060.723664397665,6830.690066574277
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q3.rq,Remote SPARQL Query,1380.003443862,60.000149733,1380.003443862,1412.864623422,60.000149733,61.42889667,6.00001497331269E10,60.000115423000004,60.000213009,4.1917745019758833E-10,2.0473823536349732E-5,0.016666625074270462,0.01627898357628112,59.99985026737367,58.604340874612035
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q4.rq,Remote SPARQL Query,13.276496262,0.577238967,13.276496262,21.344213299,0.577238967,0.928009273,3.242473347161611E7,0.011238156999999999,5.517468642,2.3549208625265017,1.5345751407234842,1.7323847785210247,1.077575439270422,6236.585202675688,3879.2715813735194
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q5.rq,Remote SPARQL Query,18.252757654,0.793598158,18.258136789,24.973413979,0.793832034,1.085800607,3.0986760355752516E8,0.133283006,5.355344156,2.275931418669968,1.5086190435858777,1.2597123285150773,0.9209794077781355,4534.964382654278,3315.525868001288
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q6.rq,Remote SPARQL Query,5.5903696499999995,0.24305955,5.595942685,11.115586805000001,0.24330185499999998,0.483286382,1.9782164484369908E7,0.0071713639999999995,4.44010843,0.8643431456321049,0.9297005677271069,4.110120738701315,2.069166517503901,14796.434659324732,7448.999463014044
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q7.rq,Remote SPARQL Query,6.714109508,0.291917804,6.71994195,14.837299014000001,0.292171389,0.645099957,2.065647574136068E7,0.007472507000000001,5.981087521,1.5413173441521615,1.2414980242240266,3.422648615330367,1.5501473673172173,12321.53501518932,5580.530522341982
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q8.rq,Remote SPARQL Query,21.173491146,0.9205865710000001,21.180219403,33.612884187000006,0.920879104,1.461429747,3.4647934542625135E8,0.122644899,4.988550841,2.1981029139682793,1.48260005192509,1.0859188743194677,0.6842614241654683,3909.307947550084,2463.341126995686
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q9.rq,Remote SPARQL Query,9.791735387000001,0.425727625,9.797618340000001,18.782239573,0.425983406,0.816619111,2.686090544544638E7,0.007093231,6.124228456,1.7847189275250919,1.3359337287175184,2.3475092830259214,1.2245611038608182,8451.033418893318,4408.4199738989455
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q10.rq,Remote SPARQL Query,1380.0037864570002,60.000164628,1380.0037864570002,1439.5355175979998,60.000164628,62.588500765,6.000016462854728E10,60.000122448,60.000304384,2.252982588834107E-9,4.7465593737296775E-5,0.01666662093679214,0.01597737584024713,59.999835372451706,57.51855302488967
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q11.rq,Remote SPARQL Query,0.47122790600000003,0.020488169,0.47537433700000004,10.206675555,0.020668449,0.443768502,1.0196970688125199E7,0.004672266,0.168227227,0.0016167748828061703,0.04020913929452072,48.38292413717159,2.2534271709081324,174178.52689381773,8112.337815269278
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q12.rq,Remote SPARQL Query,1257.902864982,54.691428912000006,1257.9065631279998,1228.34121229,54.691589701,53.406139664,5.4439867497048996E10,44.809824607,60.000182618,28.02653012500501,5.2940088897738935,0.018284346925496586,0.01872443891828564,65.8236489317877,67.4079801058283
