Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
2797.239640427,932.413213475,2797.244433796,5361.5549366370005,932.414811265,1787.184978879,932.1442686744206,900.840259031,948.845480034,748.1282157029873,27.35193257711395,3.8609425295549604,2.0143410125671917
Options Summary,
Query Endpoint,http://opoce.mondeca.com:3030/oracle/sparql
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,0
Warmups,20
Runs,5
Random Operation Order,true
Outliers,1
Timeout,60s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,50
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,899.5828557789999,899.586069083,0.014060288999999998,60.000181425
2,900.837333856,900.840259031,0.026358308,60.000199729
3,947.557983273,947.558694731,0.053507086,60.000189918
4,948.8443232980001,948.845480034,0.06817313300000001,60.000219399
5,968.52529161,968.5291884889999,0.022904309999999997,60.000186734
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
/home/mondeca/bench/cmd/queries/group1/oracle/q1.rq,Remote SPARQL Query,47.197404434,2.0520610620000004,47.197404434,107.25812884999999,2.0520610620000004,4.663396906,7.765198999843472E7,0.049606572999999994,45.891683034,91.33077516970037,9.556713617645991,0.48731493351633987,0.21443596162989778,1754.3337606588236,771.9694618676319
/home/mondeca/bench/cmd/queries/group1/oracle/q2.rq,Remote SPARQL Query,119.880099223,5.212178227000001,119.880099223,179.94238274999998,5.212178227000001,7.823581858,1.0446341883041787E8,0.04858571,59.982318987,291.6930459289822,17.07902356485822,0.19185836639657178,0.1278186920198771,690.6901190276584,460.14729127155766
/home/mondeca/bench/cmd/queries/group1/oracle/q3.rq,Remote SPARQL Query,1380.004238932,60.000184301000004,1380.004238932,1500.00857811,60.000184301000004,65.217764265,6.0000184301381805E10,60.000143028,60.000311469,1.177355822974573E-9,3.431261900488758E-5,0.016666615472101697,0.015333245646641456,59.999815699566106,55.199684327909246
/home/mondeca/bench/cmd/queries/group1/oracle/q4.rq,Remote SPARQL Query,208.862315937,9.080970257999999,208.862315937,268.890051156,9.080970257999999,11.690871789000001,9.0656507648968E7,0.014175359,60.000150578,415.07845807880386,20.373474374264294,0.11012039149880895,0.08553682035422755,396.4334093957122,307.9325532752192
/home/mondeca/bench/cmd/queries/group1/oracle/q5.rq,Remote SPARQL Query,647.16220153,28.137487023000002,647.1648753779999,730.47287279,28.137603276999997,31.759690121,2.6763180343397675E10,23.316044291999997,60.000175696,123.26542222779534,11.102496216067598,0.03553962966054794,0.03148645330575139,127.94266677797259,113.35123190070499
/home/mondeca/bench/cmd/queries/group1/oracle/q6.rq,Remote SPARQL Query,592.13139756,25.744843372,592.134662045,673.4103793529999,25.744985306,29.278712145,2.4612844999787853E10,21.260715213,48.350656023000006,83.84807433753777,9.156859414533882,0.038842515857522936,0.0341545077204078,139.83305708708258,122.95622779346806
/home/mondeca/bench/cmd/queries/group1/oracle/q7.rq,Remote SPARQL Query,692.743516985,30.119283347,692.745825084,775.977250142,30.119383699,33.738141309999996,2.8030602387519497E10,23.37968804,60.000177543999996,190.91731497511933,13.817283198050161,0.03320121055575255,0.02964004421024817,119.52435800070917,106.70415915689341
/home/mondeca/bench/cmd/queries/group1/oracle/q8.rq,Remote SPARQL Query,618.672606839,26.898808993,618.675173417,701.983055488,26.898920583,30.521002412,2.598048088542875E10,23.284459909000002,58.366870501,77.41814402538827,8.79875809562851,0.03717621296045596,0.03276432361234728,133.83436665764143,117.95156500445022
/home/mondeca/bench/cmd/queries/group1/oracle/q9.rq,Remote SPARQL Query,672.566976194,29.242042443,672.5694119130001,755.844226056,29.242148344,32.862792436999996,2.749114449073136E10,23.27728803,60.000199729,156.8402335867328,12.523587089437786,0.03419721383792184,0.030429550438145565,123.10996981651861,109.54638157732404
/home/mondeca/bench/cmd/queries/group1/oracle/q10.rq,Remote SPARQL Query,198.319582196,8.62259053,198.322417318,200.106155005,8.622713796,8.700267608,6.722970878240047E8,0.232226122,58.954170587,370.63964619731917,19.252003693052814,0.1159727695547417,0.11493899326504485,417.5019703970701,413.78037575416147
