Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
852.404548682,284.13484956,852.419797323,5641.496952144,284.139932441,1880.498984048,283.19669878489617,252.177935169,302.818788038,773.4553843935178,27.811065862234006,12.669813669176962,1.9143855064736954
Options Summary,
Query Endpoint,http://opoce1.mondeca.com:8000/v1/graphs/sparql?database=opoceProd
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,0
Warmups,20
Runs,5
Random Operation Order,true
Outliers,1
Timeout,60s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,70
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,242.814504922,242.820980097,0.009043207000000001,60.000130743
2,252.17140677199998,252.177935169,0.005966178,60.000326368
3,297.419386632,297.42307411599995,0.006209664,60.402947671
4,303.162322298,303.207046103,0.00762936,60.000173468
5,302.81375527800003,302.818788038,0.0072515999999999995,60.000121533
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q1.rq,Remote SPARQL Query,10.277866447000001,0.446863758,10.277866447000001,11.955221752,0.446863758,0.51979225,3.506761751270612E8,0.069914254,1.032334764,0.08237400869134386,0.28700872581046005,2.2378185343909673,1.923845536365731,8056.146723807483,6925.8439309166315
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q2.rq,Remote SPARQL Query,10.535865806,0.458081122,10.535865806,11.955263167,0.458081122,0.51979405,3.8530648093620807E8,0.107979325,1.0557918099999999,0.07309345929506826,0.27035802058579333,2.183019452174674,1.923838874261835,7858.870027828826,6925.819947342606
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q3.rq,Remote SPARQL Query,10.974033692,0.47713189899999997,10.974033692,33.845475999,0.47713189899999997,1.471542434,3.82680085592937E8,0.137876363,1.6616918889999999,0.13977003069269162,0.37385830296074957,2.095856517025704,0.6795590646215779,7545.083461292535,2446.4126326376804
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q4.rq,Remote SPARQL Query,4.058587618,0.176460331,4.058587618,5.805682732999999,0.176460331,0.252420988,9.684826365762602E7,0.014403151,1.410344173,0.08117428106128727,0.2849110055109968,5.666996057034485,3.9616357099434216,20401.185805324145,14261.888555796319
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q5.rq,Remote SPARQL Query,303.24766122,13.184680922,303.250623609,363.24620198,13.184809722,15.793313129,2.524647873908628E9,0.009320970000000001,60.000113903999996,399.4282983450173,19.985702348054154,0.07584485639799664,0.06331793663761277,273.0414830327879,227.944571895406
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q6.rq,Remote SPARQL Query,23.163019961000003,1.0070878239999999,23.165332247,83.211487244,1.007188358,3.6178907490000003,6.584164129604003E8,0.011510379000000001,4.928659813,1.0030450028651303,1.0015213441884954,0.992862945701364,0.2764041452264428,3574.30660452491,995.0549228151941
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q7.rq,Remote SPARQL Query,64.842931939,2.8192579099999997,64.84719856699999,110.89947306,2.8194434150000003,4.82171622,8.956626636081617E8,0.014495675,12.536230331,11.0729416330395,3.3276029860906635,0.3546799324575201,0.2073950341274958,1276.8477568470726,746.6221228589849
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q8.rq,Remote SPARQL Query,307.895892799,13.386777947,307.89772462,367.948736081,13.386857592,15.997771133,1.726496913489923E9,0.009043207000000001,60.000121316999994,501.51526990054936,22.39453660830135,0.07470012981968233,0.06250870772474126,268.92046735085637,225.03134780906856
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q9.rq,Remote SPARQL Query,28.909984071,1.256955829,28.912607408,38.610004102,1.257069887,1.6786958299999999,3.525822648081949E8,0.006209664,8.703581174,3.9524242380249452,1.9880704811512455,0.7955007198418396,0.5957005325973795,2863.802591430622,2144.521917350566
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q10.rq,Remote SPARQL Query,1380.020553777,60.000893642,1380.020553777,1374.395709999,60.000893642,59.756335217,6.000089359758476E10,60.000078045,60.00918614,5.63257722772472E-6,0.0023733051273961215,0.016666418436474924,0.016734627322251037,59.999106371309736,60.24465836010373
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q11.rq,Remote SPARQL Query,1.025986667,0.044608115,1.028160402,1.405931281,0.044702626,0.061127446999999994,3.004019180347979E7,0.006442355,0.17374651900000002,0.0017720309757806305,0.04209549828402832,22.37005047533449,16.359263294604798,80532.18171120416,58893.34786057727
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q12.rq,Remote SPARQL Query,545.612121857,23.722266167,545.71355725,558.064795031,23.726676402000002,24.26368674,2.140091667710781E10,9.940919048,46.80836161,122.57831786105045,11.071509285596543,0.04214665311976466,0.04121385223587831,151.7279512311528,148.36986804916194
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q13.rq,Remote SPARQL Query,22.468454052000002,0.976889306,22.470071647,71.57488498800001,0.976959636,3.111951521,4.265332452982901E8,0.024844954000000002,7.0181994560000005,2.0330093481648372,1.4258363679485935,1.0235837420001659,0.3213417668147537,3684.9014712005974,1156.8303605331132
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q14.rq,Remote SPARQL Query,342.157966446,14.876433322999999,342.170180193,363.194921501,14.876964356,15.791083543000001,8.971910304553003E9,1.395065705,42.259507458,162.32896840550498,12.740838606838444,0.06721801411029743,0.06332687666916233,241.98485079707078,227.97675600898438
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q15.rq,Remote SPARQL Query,6.719699535,0.292160849,6.722734275,8.597941836,0.292292794,0.373823558,2.197357372782286E8,0.05515843,0.8826946779999999,0.0475759247283247,0.21811906090097832,3.421227004316774,2.675058804078902,12316.417215540387,9630.211694684047
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q16.rq,Remote SPARQL Query,80.30917416199999,3.4917032239999997,80.310798941,99.888678411,3.491773867,4.342986017,2.3214021987087035E9,0.24451954799999998,11.175342087,7.0021771478122155,2.6461627213405103,0.2863873887856209,0.23025632504586532,1030.9945996282354,828.9227701651151
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q17.rq,Remote SPARQL Query,31.126581171999998,1.353329616,31.12964856,38.206782258,1.35346298,1.661164446,5.46097968311288E8,0.010939952999999999,4.436126750000001,1.5254082000552838,1.235074167835796,0.738845476216867,0.6019873603772038,2659.8437143807214,2167.1544973579335
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q18.rq,Remote SPARQL Query,1357.429269318,59.018663883,1357.441233544,1335.295565319,59.019184067000005,58.056328926,5.878173300546998E10,37.417687664999995,60.010288163,22.17431886922685,4.708961548922103,0.01694364325445055,0.017224650929524396,60.99711571602198,62.00874334628783
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q19.rq,Remote SPARQL Query,1380.00294607,60.00012809,1380.00294607,1388.625712342,60.00012809,60.375030971,6.000012808998201E10,60.000082836000004,60.000326368,2.269157431528476E-9,4.763567393801075E-5,0.01666663108618707,0.01656313850141677,59.999871910273455,59.62729860510037
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q20.rq,Remote SPARQL Query,19.145101279,0.832395707,19.147031743,37.367109825,0.832479641,1.6246569480000002,2.856632297123804E8,0.011547739,9.793536867999999,3.9268202308661637,1.9816206071965856,1.2012305776015968,0.6155145559996705,4324.4300793657485,2215.852401598814
