Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
739.225828196,246.408609398,739.2305349769999,5079.93037569,246.41017832499998,1693.3101252299998,246.39770297494746,243.229146059,249.273774874,9.209958454237425,3.0347913361938783,14.609786107340987,2.126013390199871
Options Summary,
Query Endpoint,http://opoce.mondeca.com:7200/repositories/opoceProdRdfsPlus
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,0
Warmups,20
Runs,5
Random Operation Order,true
Outliers,1
Timeout,60s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,20
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,240.745501192,240.747185577,0.0039015810000000003,60.000244893
2,243.22757813,243.229146059,0.0055919509999999995,60.000258773
3,249.272051186,249.273774874,0.004744032,60.000224398
4,246.72619888,246.72761404399998,0.004630928,60.000154192000004
5,249.852703441,249.85442412499998,0.005867099,60.000251887
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q1.rq,Remote SPARQL Query,1.660342851,0.072188819,1.660342851,2.093987726,0.072188819,0.091042944,5.9517664950667255E7,0.039959955,0.242614958,0.003570961513364734,0.059757522650832284,13.852560740742968,10.983827588000668,49869.21866667468,39541.77931680241
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q2.rq,Remote SPARQL Query,1.215748004,0.052858607999999994,1.215748004,3.206687965,0.052858607999999994,0.139421215,5.065389366729844E7,0.038860659,0.136039088,4.015953523442724E-4,0.020039844119759825,18.918394521475104,7.172509578258948,68106.22027731038,25821.03448173221
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q3.rq,Remote SPARQL Query,1380.003863193,60.000167964,1380.003863193,1384.046282317,60.000167964,60.175925318000004,6.000016796491065E10,60.000144865,60.000222551,2.885829130291469E-10,1.6987728306902805E-5,0.01666662001013061,0.016617941389608794,59.999832036470195,59.82458900259166
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q4.rq,Remote SPARQL Query,1380.003965947,60.000172432,1380.003965947,1383.049966886,60.000172432,60.132607255,6.00001724324671E10,60.000125950000005,60.000258773,1.4111802230276846E-9,3.756567879098799E-5,0.01666661876902654,0.016629912549099565,59.99982756849555,59.86768517675843
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q5.rq,Remote SPARQL Query,0.8024398159999999,0.034888686999999995,0.807332411,9.471824081000001,0.035101409,0.411818438,1.4346158517288644E7,0.008388461,0.427084648,0.008121746469651971,0.0901207327403188,28.488884876387726,2.428254560083587,102559.98555499582,8741.716416300913
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q6.rq,Remote SPARQL Query,0.228885256,0.009951532,0.23480354,0.47488263599999997,0.010208849,0.020647071,9963155.970713496,0.0075640790000000005,0.016720272999999997,5.918082380988895E-6,0.0024327109119229302,97.9542355852261,48.433019869985436,352635.248106814,174358.87153194757
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q7.rq,Remote SPARQL Query,0.382179646,0.016616506,0.38791218099999997,9.371772021,0.016865747,0.407468348,1.1164557929679869E7,0.007624319,0.157288206,9.551701359800336E-4,0.030905826893646345,59.29177047420431,2.454178354977403,213450.37370713553,8835.042077918652
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q8.rq,Remote SPARQL Query,0.23648555899999998,0.010281980000000001,0.242248933,0.705317343,0.010532562,0.030665971,1.0379255234112633E7,0.008047704,0.014098089999999999,3.525710738362679E-6,0.0018776876040392553,94.94366138077326,32.60943539012673,341797.18097078375,117393.96740445623
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q9.rq,Remote SPARQL Query,0.24128006300000002,0.010490437,0.24716466199999998,0.6795012269999999,0.010746289000000001,0.029543531,1.0463840449019678E7,0.00771445,0.015251902,6.435260623278512E-6,0.0025367815481981315,93.05537939655261,33.84835753045227,334999.3658275894,121854.08710962816
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q10.rq,Remote SPARQL Query,1380.0037811930001,60.000164399,1380.0037811930001,1390.622601919,60.000164399,60.461852257,6.00001643996927E10,60.000119569,60.000223886,3.5374159234898853E-10,1.8808019362734303E-5,0.016666621000402903,0.016539354364292148,59.99983560145045,59.54167571145174
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q11.rq,Remote SPARQL Query,0.126919814,0.005518252,0.130916404,3.0445623019999997,0.005692017,0.132372274,5599105.920853095,0.0039015810000000003,0.008025981,1.1859163241172572E-6,0.0010889978531279378,175.6846474632806,7.5544520750621835,632464.7308678102,27196.02747022386
