Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
3.400094145,1.133364715,3.501348977,30.144814314999998,1.167116325,10.048271438,1.1670135049493469,1.14539122,1.179946103,3.578551344042744E-4,0.01891705934875382,3084.5254435113825,358.2705764083679
Options Summary,
Query Endpoint,http://opoce.mondeca.com:8890/sparql
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,2
Warmups,20
Runs,5
Random Operation Order,true
Outliers,1
Timeout,60s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,20
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,1.2253707440000001,1.231414978,0.003580574,0.279269827
2,1.088566793,1.094429476,0.003794366,0.287544012
3,1.139551535,1.14539122,0.003423603,0.27954809999999997
4,1.169721986,1.1760116539999999,0.004494666,0.305534203
5,1.090820624,1.179946103,0.003657259,0.290023597
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q1.rq,Remote SPARQL Query,0.523166104,0.022746352,0.523166104,0.664842186,0.022746352,0.028906182000000002,2.2623264624726627E7,0.018933720999999997,0.030196974,6.350145695693885E-6,0.002519949542291251,43.96309351055501,34.594675976232345,158267.13663799805,124540.83351443645
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q2.rq,Remote SPARQL Query,0.731229489,0.031792586,0.731229489,0.974236344,0.031792586,0.042358100999999995,2.6210764640052035E7,0.019602513,0.19524470400000002,0.0012955580872136682,0.03599386179911331,31.4538741831193,23.60823493952196,113233.94705922948,84989.64578227905
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q3.rq,Remote SPARQL Query,0.704381165,0.030625267999999997,0.704381165,0.917603653,0.030625267999999997,0.039895811,2.807883524451576E7,0.022121850999999998,0.114663343,3.6512477206849706E-4,0.019108238329801547,32.6527754793852,25.065288182761844,117549.9917257867,90235.03745794263
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q4.rq,Remote SPARQL Query,0.224006994,0.009739434,0.224006994,0.260577822,0.009739434,0.011329470000000001,9697688.553469343,0.008619867,0.011814546,9.02147385656715E-7,9.498143953724406E-4,102.67537107392484,88.26538222882446,369631.3358661294,317755.37602376804
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q5.rq,Remote SPARQL Query,2.1960156790000003,0.095478942,2.1985991709999997,2.539328622,0.095591268,0.110405592,9.541263988118657E7,0.08116862999999999,0.11355043299999999,3.648177639561503E-5,0.006040014602268362,10.461206561252018,9.05751223180797,37660.343620507265,32607.044034508686
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q6.rq,Remote SPARQL Query,6.514496245,0.283238967,6.51733033,6.998421306999999,0.283362188,0.304279187,2.8329864494290495E8,0.27585107900000005,0.297658575,3.797499610477882E-5,0.006162385585532507,3.5290523660129276,3.286455474853099,12704.588517646538,11831.239709471158
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q7.rq,Remote SPARQL Query,1.456454371,0.063324103,1.458816104,1.620680817,0.063426787,0.07046438299999999,6.33959607574634E7,0.059534155,0.069373719,4.1710619133711215E-6,0.0020423177797226173,15.766209314685923,14.191566823199178,56758.353532869325,51089.64056351704
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q8.rq,Remote SPARQL Query,2.359508193,0.102587312,2.36192401,2.6023569149999997,0.10269234799999999,0.113145952,1.0247036009485726E8,0.092270112,0.11608371099999999,4.8088885693257055E-5,0.006934615035692829,9.73782389316875,8.838142083951887,35056.1660154075,31817.31150222679
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q9.rq,Remote SPARQL Query,1.1985953239999998,0.05211284,1.1985953239999998,1.330806515,0.05211284,0.057861152,5.2013020255230516E7,0.049287073,0.062755621,1.1733846291003236E-5,0.0034254702291806943,19.18912882122717,17.28275302918269,69080.8637564178,62217.91090505768
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q10.rq,Remote SPARQL Query,2.771285036,0.12049065299999999,2.771285036,3.0304998,0.12049065299999999,0.13176086,1.2041692465491308E8,0.114537684,0.130514093,1.9000802233133484E-5,0.00435899096502086,8.299398958357376,7.589507233028078,29877.836250086555,27322.22603890108
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q11.rq,Remote SPARQL Query,0.09556466899999999,0.004154985,0.097633363,0.118626605,0.004244928,0.005157678,4211052.309768428,0.003423603,0.0058688130000000005,3.28381770829332E-7,5.730460459939776E-4,235.57525592895803,193.88569817658257,848070.9213442489,697988.5134356973
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q12.rq,Remote SPARQL Query,1.366437083,0.059410307,1.503471824,1.812439374,0.06536834,0.078801711,6.408027851539121E7,0.055773237,0.136584248,2.716785698520485E-4,0.016482674839116633,15.297925570696764,12.69007978773456,55072.532054508345,45684.287235844415
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q13.rq,Remote SPARQL Query,0.7973323689999999,0.034666624,0.799301024,1.0392366990000002,0.034752218,0.045184204,3.472512699636529E7,0.032378701999999995,0.038582449,2.020001498203711E-6,0.001421267567421318,28.77514177656229,22.131628123846113,103590.51039562424,79673.86124584601
