Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
3.332190127,1.110730042,3.3520317100000003,29.410132544,1.1173439029999999,9.803377514,1.1172668086031425,1.099659263,1.1309791740000001,2.575322522849703E-4,0.016047811448448985,3221.9265620318156,367.220378370507
Options Summary,
Query Endpoint,http://opoce.mondeca.com:8890/sparql
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,2
Warmups,20
Runs,5
Random Operation Order,true
Outliers,1
Timeout,60s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,5
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,1.114973354,1.1213932729999998,0.0035802010000000003,0.274514613
2,1.124779577,1.1309791740000001,0.003998643,0.28324895
3,1.085739599,1.092629738,0.00377889,0.302120422
4,1.092437196,1.099659263,0.003079472,0.271514681
5,1.125190439,1.131371672,0.0034152429999999997,0.26348673100000003
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q1.rq,Remote SPARQL Query,0.5359763679999999,0.02330332,0.5359763679999999,0.72913786,0.02330332,0.031701646,2.3134167050552946E7,0.019604744,0.029595357,8.59579545829986E-6,0.002931858703672443,42.91234038754993,31.544103419740413,154484.42539517974,113558.77231106549
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q2.rq,Remote SPARQL Query,0.548324135,0.023840179,0.548324135,0.6921811330000001,0.023840179,0.030094831,2.3622610617079947E7,0.020572702,0.035100456,1.2404378775851005E-5,0.003521985061843818,41.94599377798296,33.22829757708226,151005.57760073864,119621.87127749613
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q3.rq,Remote SPARQL Query,0.588885063,0.025603698,0.588885063,0.667268746,0.025603698,0.029011684,2.527723835189565E7,0.020729159,0.042204223,2.1245666678171064E-5,0.004609302189938414,39.05685811479263,34.46887123132873,140604.6892132535,124087.93643278343
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q4.rq,Remote SPARQL Query,0.23605675299999998,0.010263336999999999,0.23605675299999998,0.28235489999999996,0.010263336999999999,0.0122763,1.0141695486140046E7,0.008660794,0.017178988,3.263066588391174E-6,0.0018063960220259495,97.43419708424268,81.4577682200663,350763.1095032737,293247.9655922387
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q5.rq,Remote SPARQL Query,2.236457021,0.097237261,2.238726947,2.473504391,0.097335954,0.107543669,9.725322953286353E7,0.09165121999999999,0.10434136,1.7025014735927475E-5,0.004126137992836337,10.273695986993665,9.29854829483268,36985.3055531772,33474.77386139765
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q6.rq,Remote SPARQL Query,6.55970586,0.28520460200000003,6.563734558,7.158193883,0.285379763,0.311225821,2.852389184752247E8,0.271514681,0.303175581,8.479449877659064E-5,0.009208392844388787,3.504102706820175,3.213101010664536,12614.76974455263,11567.163638392329
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q7.rq,Remote SPARQL Query,1.519692112,0.06607357,1.522064379,1.6723762919999998,0.066176712,0.072712012,6.596123170255927E7,0.052363559999999996,0.07858720300000001,2.9818836359987127E-5,0.0054606626301198224,15.111055985978874,13.752885836799564,54399.801549523945,49510.38901247843
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q8.rq,Remote SPARQL Query,2.349963351,0.102172319,2.352491052,2.5646489150000003,0.102282219,0.111506474,1.0208346619915293E8,0.086952064,0.112548192,4.173236331480407E-5,0.006460059079823038,9.77687040598914,8.968089153280912,35196.7334615609,32285.120951811285
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q9.rq,Remote SPARQL Query,1.21738152,0.052929631,1.21738152,1.350752217,0.052929631,0.058728357,5.276944543243904E7,0.047165543,0.062665464,1.881040679709511E-5,0.004337096586092488,18.89300909730506,17.027549400028338,68014.83275029823,61299.17784010201
/home/mondeca/bench/sparql-query-bm-2.1.0/cmd/queries/group1/q10.rq,Remote SPARQL Query,2.78411119,0.12104831199999999,2.78411119,3.059105228,0.12104831199999999,0.13300457499999999,1.2096488337411521E8,0.11533242199999999,0.138462289,2.2295189301143804E-5,0.004721778192709163,8.261164352295966,7.518538366067483,29740.19166826548,27066.738117842942
