Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
2161.590515289,720.530171763,2171.891016392,11712.756201679,723.96367213,3904.2520672260002,723.9629248047796,722.535612874,724.982285219,1.622286014519086,1.273689920867354,4.972625200113023,0.9220716126963151
Options Summary,
Query Endpoint,https://opoce10b.cluster-ctllocetqpml.eu-west-3.neptune.amazonaws.com:8182/sparql
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,0
Warmups,20
Runs,5
Random Operation Order,true
Outliers,1
Timeout,600s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,1000
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
1,718.84614227,722.401916269,0.019595213,61.345286471
2,720.938312791,724.373118299,0.020596992,61.629786547
3,721.5508624419999,724.982285219,0.019185199,61.507180326000004
4,719.101340056,722.535612874,0.023890138,61.63617032
5,722.006037473,725.331255753,0.021238304,61.412536193
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
/home/ec2-user/bench/queries/cat2-updates/q1.rq,Remote SPARQL Query,771.360329266,33.53740562,771.370137885,850.718719287,33.537832081,36.987770403,3.178919350581149E10,27.247892759,61.507180326000004,170.30235959837145,13.04999462062615,0.029817073375071387,0.027035963214449177,107.34146415025698,97.32946757201704
/home/ec2-user/bench/queries/cat2-updates/q2.rq,Remote SPARQL Query,763.9213044859999,33.21396976,763.924594285,827.928411603,33.214112795,35.996887461,3.142152463936953E10,26.883799869999997,61.483670746,173.90498145528514,13.187303797792978,0.030107683627501214,0.027780179635903995,108.38766105900437,100.00864668925438
/home/ec2-user/bench/queries/cat2-updates/q3.rq,Remote SPARQL Query,890.8202393040001,38.731314751999996,892.119368929,944.2151960389999,38.787798648999996,41.05283461,3.774220840603571E10,33.658199235,61.097757771,108.27298174546985,10.405430396935527,0.02578130326624714,0.024358853889139522,92.8126917584897,87.69187400090227
/home/ec2-user/bench/queries/cat2-updates/q4.rq,Remote SPARQL Query,227.093763744,9.873641901000001,227.09709286400002,240.712982584,9.873786646000001,10.465781851,9.681701859810448E9,8.749726268,14.818335528,4.89463168231695,2.212381450454905,0.10127826697623783,0.09554947869512975,364.60176111445617,343.9781233024671
/home/ec2-user/bench/queries/cat2-updates/q5.rq,Remote SPARQL Query,791.34246031,34.406193926,917.88601566,947.450567169,39.908087636999994,41.19350292,3.905070622570504E10,35.403930977,60.034188411,89.15598046437792,9.44224446116377,0.025057577529043758,0.02427567283952651,90.20727910455753,87.39242222229544
/home/ec2-user/bench/queries/cat2-updates/q6.rq,Remote SPARQL Query,231.10460347900002,10.048026238,231.11256404600002,257.814286922,10.048372349,11.209316822,9.802245607610544E9,8.584277728,16.150759789,6.54189415848683,2.5577126809880015,0.09951860513006554,0.08921150288457785,358.26697846823595,321.16141038448023
/home/ec2-user/bench/queries/cat2-updates/q7.rq,Remote SPARQL Query,7.911610248,0.34398305399999995,8.098795013,8.543675890000001,0.352121522,0.371464169,3.4157859063657683E8,0.294842463,0.591338356,0.010078183676867213,0.10039015727085605,2.8399286539491895,2.692049687301065,10223.743154217082,9691.378874283833
/home/ec2-user/bench/queries/cat2-updates/q8.rq,Remote SPARQL Query,17.788656580999998,0.773419851,17.822165968,19.375469937000002,0.774876781,0.842411736,7.255020801618527E8,0.597916473,1.765876147,0.12249804440922026,0.3499972062877363,1.290527764568545,1.1870679826331385,4645.899952446762,4273.444737479299
/home/ec2-user/bench/queries/cat2-updates/q9.rq,Remote SPARQL Query,2.568053586,0.111654503,2.571380913,2.703281917,0.11179917,0.117533996,1.0730314691224077E8,0.08887959,0.29023224599999997,0.0017875453119719487,0.04227937218043745,8.944610232795108,8.508176647035807,32200.596838062393,30629.435929328905
/home/ec2-user/bench/queries/cat2-updates/q10.rq,Remote SPARQL Query,1382.15653525,60.093762402,1382.15653525,1408.805897602,60.093762402,61.25243033,6.0093751991525375E10,60.045304919,60.152342418,0.0013082551785181624,0.03616981031907913,0.016640662192366217,0.016325882819872756,59.906383892518384,58.77317815154192
/home/ec2-user/bench/queries/cat2-updates/q11.rq,Remote SPARQL Query,7.659109157,0.333004745,9.008827991,9.992551917,0.39168817300000003,0.434458779,3.820842908424408E8,0.330777488,0.585248868,0.009486535352923743,0.09739884677409555,2.5530513018579195,2.301714335941638,9190.98468668851,8286.171609389898
/home/ec2-user/bench/queries/cat2-updates/q12.rq,Remote SPARQL Query,658.386137087,28.625484220999997,718.992083164,735.532353759,31.260525354000002,31.979667554,3.02967160264853E10,26.688203542,53.010435525,81.85698582614141,9.04748505531462,0.0319892256664216,0.031269868528540114,115.16121239911776,112.5715267027444
/home/ec2-user/bench/queries/cat2-updates/q13.rq,Remote SPARQL Query,1383.7631223800001,60.163614016,1383.7631223800001,1421.904655544,60.163614016,61.821941545,6.0163608027724464E10,60.126691607,60.226965169,7.535274192833989E-4,0.027450453899405723,0.016621341924939192,0.016175486809518965,59.836830929781094,58.23175251426827
/home/ec2-user/bench/queries/cat2-updates/q14.rq,Remote SPARQL Query,1431.2624243340001,62.228801057999995,1431.2624243340001,1466.3077661870002,62.228801057999995,63.75251157300001,6.222351372558793E10,60.406559623,62.682453935999995,0.6777282375159616,0.8232425144001988,0.016069729498210256,0.015685656538487067,57.85102619355692,56.46836353855344
/home/ec2-user/bench/queries/cat2-updates/q15.rq,Remote SPARQL Query,1412.5103166400002,61.413492027000004,1412.5103166400002,1488.9447817989999,61.413492027000004,64.736729643,6.141330081785234E10,61.064616426,61.515413953,0.024484596994978024,0.15647554759443413,0.016283066912403502,0.015447181306727165,58.619040884652605,55.60985270421779
/home/ec2-user/bench/queries/cat2-updates/q16.rq,Remote SPARQL Query,0.58108584,0.025264600999999998,0.583916995,0.669412559,0.025387695000000002,0.029104893,2.4876759711942364E7,0.018261138,0.036001416,2.807949604778725E-5,0.005299008968456956,39.38916077257112,34.3584839841191,141800.97878125604,123690.54234282875
/home/ec2-user/bench/queries/cat2-updates/q17.rq,Remote SPARQL Query,0.6085103550000001,0.026456971,0.611608673,0.704654455,0.026591681000000002,0.03063715,2.5349899243767053E7,0.01769221,0.050284912,8.235733996194051E-5,0.009075094487769286,37.60574594738858,32.640111759742666,135380.68541059888,117504.4023350736
/home/ec2-user/bench/queries/cat2-updates/q18.rq,Remote SPARQL Query,1415.357839708,61.537297378000005,1415.357839708,1538.277864368,61.537297378000005,66.881646276,6.153714637624737E10,61.149415732,61.644272793,0.019377763778020054,0.13920403650045518,0.016250307416937466,0.014951785066314118,58.50110670097488,53.826426238730825
/home/ec2-user/bench/queries/cat2-updates/q19.rq,Remote SPARQL Query,0.5233203569999999,0.022753059,0.526163592,0.601459941,0.022876677,0.026150431999999998,2.2371961698212598E7,0.015688669000000002,0.032750909999999994,2.4143504111560535E-5,0.004913603983997951,43.71264235623032,38.24028604957655,157365.51248242916,137665.02977847555
